concept_id,year,state_var,cdc_var,is_primary,source,score,notes,unverified
EXEROFT2,2013,,EXEROFT2,1,cdc_seed,,,1
EXRACT11,2013,,EXRACT11,1,cdc_seed,,,1
EXRACT21,2013,,EXRACT21,1,cdc_seed,,,1
EYEEXAM,2013,,EYEEXAM,1,cdc_seed,,,1
FC60_,2013,,FC60_,1,cdc_seed,,,1
FEETCHK,2013,,FEETCHK,1,cdc_seed,,,1
FEETCHK2,2013,,FEETCHK2,1,cdc_seed,,,1
FLSHTMY2,2013,,FLSHTMY2,1,cdc_seed,,,1
FLUSHOT6,2013,,FLUSHOT6,1,cdc_seed,,,1
FMONTH,2013,,FMONTH,1,cdc_seed,,,1
FRUIT1,2013,,FRUIT1,1,cdc_seed,,,1
FRUITJU1,2013,,FRUITJU1,1,cdc_seed,,,1
FRUTDA1_,2013,,FRUTDA1_,1,cdc_seed,,,1
FTJUDA1_,2013,,FTJUDA1_,1,cdc_seed,,,1
FVBEANS,2013,,FVBEANS,1,cdc_seed,,,1
FVGREEN,2013,,FVGREEN,1,cdc_seed,,,1
FVORANG,2013,,FVORANG,1,cdc_seed,,,1
GENHLTH,2013,,GENHLTH,1,cdc_seed,,,1
GRENDAY_,2013,,GRENDAY_,1,cdc_seed,,,1
HADHYST2,2013,,HADHYST2,1,cdc_seed,,,1
HADMAM,2013,,HADMAM,1,cdc_seed,,,1
HADPAP2,2013,,HADPAP2,1,cdc_seed,,,1
HADSGCO1,2013,,HADSGCO1,1,cdc_seed,,,1
HADSIGM3,2013,,HADSIGM3,1,cdc_seed,,,1
HAREHAB1,2013,,HAREHAB1,1,cdc_seed,,,1
HAVARTH3,2013,,HAVARTH3,1,cdc_seed,,,1
HEIGHT3,2013,,HEIGHT3,1,cdc_seed,,,1
HIVTST6,2013,,HIVTST6,1,cdc_seed,,,1
HIVTSTD3,2013,,HIVTSTD3,1,cdc_seed,,,1
HLTHCVRG,2013,,HLTHCVRG,1,cdc_seed,,,1
HLTHPLN1,2013,,HLTHPLN1,1,cdc_seed,,,1
HOWLONG,2013,,HOWLONG,1,cdc_seed,,,1
HPVADSHT,2013,,HPVADSHT,1,cdc_seed,,,1
HPVADVC2,2013,,HPVADVC2,1,cdc_seed,,,1
HTIN4,2013,,HTIN4,1,cdc_seed,,,1
HTM4,2013,,HTM4,1,cdc_seed,,,1
IDATE,2013,,IDATE,1,cdc_seed,,,1
IDAY,2013,,IDAY,1,cdc_seed,,,1
IMFVPLAC,2013,,IMFVPLAC,1,cdc_seed,,,1
IMONTH,2013,,IMONTH,1,cdc_seed,,,1
INCOME2,2013,,INCOME2,1,cdc_seed,,,1
INSULIN,2013,,INSULIN,1,cdc_seed,,,1
INTERNET,2013,,INTERNET,1,cdc_seed,,,1
IYEAR,2013,,IYEAR,1,cdc_seed,,,1
JOINPAIN,2013,,JOINPAIN,1,cdc_seed,,,1
LADULT,2013,,LADULT,1,cdc_seed,,,1
LANDLINE,2013,,LANDLINE,1,cdc_seed,,,1
LASTPAP2,2013,,LASTPAP2,1,cdc_seed,,,1
LASTSIG3,2013,,LASTSIG3,1,cdc_seed,,,1
LASTSMK2,2013,,LASTSMK2,1,cdc_seed,,,1
LENGEXAM,2013,,LENGEXAM,1,cdc_seed,,,1
LMTJOIN3,2013,,LMTJOIN3,1,cdc_seed,,,1
LONGWTCH,2013,,LONGWTCH,1,cdc_seed,,,1
LSATISFY,2013,,LSATISFY,1,cdc_seed,,,1
LSTBLDS3,2013,,LSTBLDS3,1,cdc_seed,,,1
LSTCOVRG,2013,,LSTCOVRG,1,cdc_seed,,,1
MARITAL,2013,,MARITAL,1,cdc_seed,,,1
MAXDRNKS,2013,,MAXDRNKS,1,cdc_seed,,,1
MAXVO2_,2013,,MAXVO2_,1,cdc_seed,,,1
MEDBILLS,2013,,MEDBILLS,1,cdc_seed,,,1
MEDCOST,2013,,MEDCOST,1,cdc_seed,,,1
MEDSCOST,2013,,MEDSCOST,1,cdc_seed,,,1
MENTHLTH,2013,,MENTHLTH,1,cdc_seed,,,1
METVL11_,2013,,METVL11_,1,cdc_seed,,,1
METVL21_,2013,,METVL21_,1,cdc_seed,,,1
MISDEPRD,2013,,MISDEPRD,1,cdc_seed,,,1
MISEFFRT,2013,,MISEFFRT,1,cdc_seed,,,1
MISHOPLS,2013,,MISHOPLS,1,cdc_seed,,,1
MISNERVS,2013,,MISNERVS,1,cdc_seed,,,1
MISNOWRK,2013,,MISNOWRK,1,cdc_seed,,,1
MISPHLPF,2013,,MISPHLPF,1,cdc_seed,,,1
MISRSTLS,2013,,MISRSTLS,1,cdc_seed,,,1
MISTMNT,2013,,MISTMNT,1,cdc_seed,,,1
MISTRHLP,2013,,MISTRHLP,1,cdc_seed,,,1
MISWTLES,2013,,MISWTLES,1,cdc_seed,,,1
MSCODE,2013,,MSCODE,1,cdc_seed,,,1
NUMADULT,2013,,NUMADULT,1,cdc_seed,,,1
NUMHHOL2,2013,,NUMHHOL2,1,cdc_seed,,,1
NUMMEN,2013,,NUMMEN,1,cdc_seed,,,1
NUMPHON2,2013,,NUMPHON2,1,cdc_seed,,,1
NUMWOMEN,2013,,NUMWOMEN,1,cdc_seed,,,1
ORNGDAY_,2013,,ORNGDAY_,1,cdc_seed,,,1
PA1MIN_,2013,,PA1MIN_,1,cdc_seed,,,1
PA1VIGM_,2013,,PA1VIGM_,1,cdc_seed,,,1
PADUR1_,2013,,PADUR1_,1,cdc_seed,,,1
PADUR2_,2013,,PADUR2_,1,cdc_seed,,,1
PAFREQ1_,2013,,PAFREQ1_,1,cdc_seed,,,1
PAFREQ2_,2013,,PAFREQ2_,1,cdc_seed,,,1
PAINACT2,2013,,PAINACT2,1,cdc_seed,,,1
PAMIN11_,2013,,PAMIN11_,1,cdc_seed,,,1
PAMIN21_,2013,,PAMIN21_,1,cdc_seed,,,1
PAMISS1_,2013,,PAMISS1_,1,cdc_seed,,,1
PAVIG11_,2013,,PAVIG11_,1,cdc_seed,,,1
PAVIG21_,2013,,PAVIG21_,1,cdc_seed,,,1
PCDMDECN,2013,,PCDMDECN,1,cdc_seed,,,1
PCPSAAD2,2013,,PCPSAAD2,1,cdc_seed,,,1
PCPSADE1,2013,,PCPSADE1,1,cdc_seed,,,1
PCPSADI1,2013,,PCPSADI1,1,cdc_seed,,,1
PCPSARE1,2013,,PCPSARE1,1,cdc_seed,,,1
PCPSARS1,2013,,PCPSARS1,1,cdc_seed,,,1
PCTCELL,2013,,PCTCELL,1,cdc_seed,,,1
PDIABTST,2013,,PDIABTST,1,cdc_seed,,,1
PERSDOC2,2013,,PERSDOC2,1,cdc_seed,,,1
PHYSHLTH,2013,,PHYSHLTH,1,cdc_seed,,,1
PNEUVAC3,2013,,PNEUVAC3,1,cdc_seed,,,1
POORHLTH,2013,,POORHLTH,1,cdc_seed,,,1
PREDIAB1,2013,,PREDIAB1,1,cdc_seed,,,1
PREGNANT,2013,,PREGNANT,1,cdc_seed,,,1
PROFEXAM,2013,,PROFEXAM,1,cdc_seed,,,1
PSATEST1,2013,,PSATEST1,1,cdc_seed,,,1
PSATIME,2013,,PSATIME,1,cdc_seed,,,1
PVTRESD2,2013,,PVTRESD2,1,cdc_seed,,,1
QLACTLM2,2013,,QLACTLM2,1,cdc_seed,,,1
QLHLTH2,2013,,QLHLTH2,1,cdc_seed,,,1
QLMENTL2,2013,,QLMENTL2,1,cdc_seed,,,1
QSTLANG,2013,,QSTLANG,1,cdc_seed,,,1
QSTVER,2013,,QSTVER,1,cdc_seed,,,1
RCHISLA1,2013,,RCHISLA1,1,cdc_seed,,,1
RCSBIRTH,2013,,RCSBIRTH,1,cdc_seed,,,1
RCSBRAC1,2013,,RCSBRAC1,1,cdc_seed,,,1
RCSGENDR,2013,,RCSGENDR,1,cdc_seed,,,1
RCSRACE1,2013,,RCSRACE1,1,cdc_seed,,,1
RCSRLTN2,2013,,RCSRLTN2,1,cdc_seed,,,1
RDUCHART,2013,,RDUCHART,1,cdc_seed,,,1
RDUCSTRK,2013,,RDUCSTRK,1,cdc_seed,,,1
RENTHOM1,2013,,RENTHOM1,1,cdc_seed,,,1
RLIVPAIN,2013,,RLIVPAIN,1,cdc_seed,,,1
RRATWRK2,2013,,RRATWRK2,1,cdc_seed,,,1
RRCLASS2,2013,,RRCLASS2,1,cdc_seed,,,1
RRCOGNT2,2013,,RRCOGNT2,1,cdc_seed,,,1
RREMTSM2,2013,,RREMTSM2,1,cdc_seed,,,1
RRHCARE3,2013,,RRHCARE3,1,cdc_seed,,,1
RRPHYSM2,2013,,RRPHYSM2,1,cdc_seed,,,1
SCNTLPAD,2013,,SCNTLPAD,1,cdc_seed,,,1
SCNTLWK1,2013,,SCNTLWK1,1,cdc_seed,,,1
SCNTMEAL,2013,,SCNTMEAL,1,cdc_seed,,,1
SCNTPAID,2013,,SCNTPAID,1,cdc_seed,,,1
SCNTVOT1,2013,,SCNTVOT1,1,cdc_seed,,,1
SCNTWRK1,2013,,SCNTWRK1,1,cdc_seed,,,1
SEATBELT,2013,,SEATBELT,1,cdc_seed,,,1
SEX,2013,,SEX,1,cdc_seed,,,1
SLEPTIM1,2013,,SLEPTIM1,1,cdc_seed,,,1
SMOKDAY2,2013,,SMOKDAY2,1,cdc_seed,,,1
SMOKE100,2013,,SMOKE100,1,cdc_seed,,,1
SSBFRUT2,2013,,SSBFRUT2,1,cdc_seed,,,1
SSBSUGAR,2013,,SSBSUGAR,1,cdc_seed,,,1
STATERES,2013,,STATERES,1,cdc_seed,,,1
STOPSMK2,2013,,STOPSMK2,1,cdc_seed,,,1
STREHAB1,2013,,STREHAB1,1,cdc_seed,,,1
STRENGTH,2013,,STRENGTH,1,cdc_seed,,,1
STRFREQ_,2013,,STRFREQ_,1,cdc_seed,,,1
TETANUS,2013,,TETANUS,1,cdc_seed,,,1
TOLDHI2,2013,,TOLDHI2,1,cdc_seed,,,1
TYPEINDS,2013,,TYPEINDS,1,cdc_seed,,,1
TYPEWORK,2013,,TYPEWORK,1,cdc_seed,,,1
USEEQUIP,2013,,USEEQUIP,1,cdc_seed,,,1
USENOW3,2013,,USENOW3,1,cdc_seed,,,1
VEGEDA1_,2013,,VEGEDA1_,1,cdc_seed,,,1
VEGETAB1,2013,,VEGETAB1,1,cdc_seed,,,1
VETERAN3,2013,,VETERAN3,1,cdc_seed,,,1
WEIGHT2,2013,,WEIGHT2,1,cdc_seed,,,1
WHRTST10,2013,,WHRTST10,1,cdc_seed,,,1
WTCHSALT,2013,,WTCHSALT,1,cdc_seed,,,1
WTKG3,2013,,WTKG3,1,cdc_seed,,,1
_AGE65YR,2013,,_AGE65YR,1,cdc_seed,,,1
_AGE80,2013,,_AGE80,1,cdc_seed,,,1
_AGEG5YR,2013,,_AGEG5YR,1,cdc_seed,,,1
_AGE_G,2013,,_AGE_G,1,cdc_seed,,,1
_AIDTST3,2013,,_AIDTST3,1,cdc_seed,,,1
_ASTHMS1,2013,,_ASTHMS1,1,cdc_seed,,,1
_BMI5,2013,,_BMI5,1,cdc_seed,,,1
_BMI5CAT,2013,,_BMI5CAT,1,cdc_seed,,,1
_CASTHM1,2013,,_CASTHM1,1,cdc_seed,,,1
_CHISPNC,2013,,_CHISPNC,1,cdc_seed,,,1
_CHLDCNT,2013,,_CHLDCNT,1,cdc_seed,,,1
_CHOLCHK,2013,,_CHOLCHK,1,cdc_seed,,,1
_CLLCPWT,2013,,_CLLCPWT,1,cdc_seed,,,1
_CRACE1,2013,,_CRACE1,1,cdc_seed,,,1
_DRDXAR1,2013,,_DRDXAR1,1,cdc_seed,,,1
_DRNKDY4,2013,,_DRNKDY4,1,cdc_seed,,,1
_DRNKMO4,2013,,_DRNKMO4,1,cdc_seed,,,1
_DUALCOR,2013,,_DUALCOR,1,cdc_seed,,,1
_DUALUSE,2013,,_DUALUSE,1,cdc_seed,,,1
_EDUCAG,2013,,_EDUCAG,1,cdc_seed,,,1
_FLSHOT6,2013,,_FLSHOT6,1,cdc_seed,,,1
_FRT16,2013,,_FRT16,1,cdc_seed,,,1
_FRTLT1,2013,,_FRTLT1,1,cdc_seed,,,1
_FRTRESP,2013,,_FRTRESP,1,cdc_seed,,,1
_FRUITEX,2013,,_FRUITEX,1,cdc_seed,,,1
_FRUTSUM,2013,,_FRUTSUM,1,cdc_seed,,,1
_HCVU651,2013,,_HCVU651,1,cdc_seed,,,1
_HISPANC,2013,,_HISPANC,1,cdc_seed,,,1
_IMPCAGE,2013,,_IMPCAGE,1,cdc_seed,,,1
_IMPCRAC,2013,,_IMPCRAC,1,cdc_seed,,,1
_IMPCSEX,2013,,_IMPCSEX,1,cdc_seed,,,1
_IMPEDUC,2013,,_IMPEDUC,1,cdc_seed,,,1
_IMPHOME,2013,,_IMPHOME,1,cdc_seed,,,1
_IMPMRTL,2013,,_IMPMRTL,1,cdc_seed,,,1
_IMPNPH,2013,,_IMPNPH,1,cdc_seed,,,1
_IMPRACE,2013,,_IMPRACE,1,cdc_seed,,,1
_INCOMG,2013,,_INCOMG,1,cdc_seed,,,1
_LLCPWT,2013,,_LLCPWT,1,cdc_seed,,,1
_LLCPWT2,2013,,_LLCPWT2,1,cdc_seed,,,1
_LMTACT1,2013,,_LMTACT1,1,cdc_seed,,,1
_LMTSCL1,2013,,_LMTSCL1,1,cdc_seed,,,1
_LMTWRK1,2013,,_LMTWRK1,1,cdc_seed,,,1
_LTASTH1,2013,,_LTASTH1,1,cdc_seed,,,1
_MINAC11,2013,,_MINAC11,1,cdc_seed,,,1
_MINAC21,2013,,_MINAC21,1,cdc_seed,,,1
_MISFRTN,2013,,_MISFRTN,1,cdc_seed,,,1
_MISVEGN,2013,,_MISVEGN,1,cdc_seed,,,1
_MRACE1,2013,,_MRACE1,1,cdc_seed,,,1
_PA150R2,2013,,_PA150R2,1,cdc_seed,,,1
_PA30021,2013,,_PA30021,1,cdc_seed,,,1
_PA300R2,2013,,_PA300R2,1,cdc_seed,,,1
_PACAT1,2013,,_PACAT1,1,cdc_seed,,,1
_PAINDX1,2013,,_PAINDX1,1,cdc_seed,,,1
_PAREC1,2013,,_PAREC1,1,cdc_seed,,,1
_PASTAE1,2013,,_PASTAE1,1,cdc_seed,,,1
_PASTRNG,2013,,_PASTRNG,1,cdc_seed,,,1
_PNEUMO2,2013,,_PNEUMO2,1,cdc_seed,,,1
_PRACE1,2013,,_PRACE1,1,cdc_seed,,,1
_PSU,2013,,_PSU,1,cdc_seed,,,1
_RACE,2013,,_RACE,1,cdc_seed,,,1
_RACEG21,2013,,_RACEG21,1,cdc_seed,,,1
_RACEGR3,2013,,_RACEGR3,1,cdc_seed,,,1
_RACE_G1,2013,,_RACE_G1,1,cdc_seed,,,1
_RAWRAKE,2013,,_RAWRAKE,1,cdc_seed,,,1
_RFBING5,2013,,_RFBING5,1,cdc_seed,,,1
_RFBMI5,2013,,_RFBMI5,1,cdc_seed,,,1
_RFCHOL,2013,,_RFCHOL,1,cdc_seed,,,1
_RFDRHV4,2013,,_RFDRHV4,1,cdc_seed,,,1
_RFDRMN4,2013,,_RFDRMN4,1,cdc_seed,,,1
_RFDRWM4,2013,,_RFDRWM4,1,cdc_seed,,,1
_RFHYPE5,2013,,_RFHYPE5,1,cdc_seed,,,1
_RFSEAT2,2013,,_RFSEAT2,1,cdc_seed,,,1
_RFSEAT3,2013,,_RFSEAT3,1,cdc_seed,,,1
_RFSMOK3,2013,,_RFSMOK3,1,cdc_seed,,,1
_SMOKER3,2013,,_SMOKER3,1,cdc_seed,,,1
_STATE,2013,,_STATE,1,cdc_seed,,,1
_STRWT,2013,,_STRWT,1,cdc_seed,,,1
_STSTR,2013,,_STSTR,1,cdc_seed,,,1
_TOTINDA,2013,,_TOTINDA,1,cdc_seed,,,1
_VEG23,2013,,_VEG23,1,cdc_seed,,,1
_VEGESUM,2013,,_VEGESUM,1,cdc_seed,,,1
_VEGETEX,2013,,_VEGETEX,1,cdc_seed,,,1
_VEGLT1,2013,,_VEGLT1,1,cdc_seed,,,1
_VEGRESP,2013,,_VEGRESP,1,cdc_seed,,,1
_WT2RAKE,2013,,_WT2RAKE,1,cdc_seed,,,1
ADDEPEV2,2014,,ADDEPEV2,1,cdc_seed,,,1
ALCDAY5,2014,,ALCDAY5,1,cdc_seed,,,1
ASACTLIM,2014,,ASACTLIM,1,cdc_seed,,,1
ASATTACK,2014,,ASATTACK,1,cdc_seed,,,1
ASBIADVC,2014,,ASBIADVC,1,cdc_seed,,,1
ASBIALCH,2014,,ASBIALCH,1,cdc_seed,,,1
ASBIBING,2014,,ASBIBING,1,cdc_seed,,,1
ASBIDRNK,2014,,ASBIDRNK,1,cdc_seed,,,1
ASBIRDUC,2014,,ASBIRDUC,1,cdc_seed,,,1
ASDRVIST,2014,,ASDRVIST,1,cdc_seed,,,1
ASERVIST,2014,,ASERVIST,1,cdc_seed,,,1
ASINHALR,2014,,ASINHALR,1,cdc_seed,,,1
ASNOSLEP,2014,,ASNOSLEP,1,cdc_seed,,,1
ASRCHKUP,2014,,ASRCHKUP,1,cdc_seed,,,1
ASTHMA3,2014,,ASTHMA3,1,cdc_seed,,,1
ASTHMAGE,2014,,ASTHMAGE,1,cdc_seed,,,1
ASTHMED3,2014,,ASTHMED3,1,cdc_seed,,,1
ASTHNOW,2014,,ASTHNOW,1,cdc_seed,,,1
ASYMPTOM,2014,,ASYMPTOM,1,cdc_seed,,,1
AVEDRNK2,2014,,AVEDRNK2,1,cdc_seed,,,1
BLDSTOOL,2014,,BLDSTOOL,1,cdc_seed,,,1
BLDSUGAR,2014,,BLDSUGAR,1,cdc_seed,,,1
BLIND,2014,,BLIND,1,cdc_seed,,,1
CADULT,2014,,CADULT,1,cdc_seed,,,1
CARERCVD,2014,,CARERCVD,1,cdc_seed,,,1
CASTHDX2,2014,,CASTHDX2,1,cdc_seed,,,1
CASTHNO2,2014,,CASTHNO2,1,cdc_seed,,,1
CCLGHOUS,2014,,CCLGHOUS,1,cdc_seed,,,1
CELLFON2,2014,,CELLFON2,1,cdc_seed,,,1
CHCCOPD1,2014,,CHCCOPD1,1,cdc_seed,,,1
CHCKIDNY,2014,,CHCKIDNY,1,cdc_seed,,,1
CHCOCNCR,2014,,CHCOCNCR,1,cdc_seed,,,1
CHCSCNCR,2014,,CHCSCNCR,1,cdc_seed,,,1
CHECKUP1,2014,,CHECKUP1,1,cdc_seed,,,1
CHILDREN,2014,,CHILDREN,1,cdc_seed,,,1
CHKHEMO3,2014,,CHKHEMO3,1,cdc_seed,,,1
CNCRAGE,2014,,CNCRAGE,1,cdc_seed,,,1
CNCRDIFF,2014,,CNCRDIFF,1,cdc_seed,,,1
CNCRTYP1,2014,,CNCRTYP1,1,cdc_seed,,,1
COLGHOUS,2014,,COLGHOUS,1,cdc_seed,,,1
CPDEMO1,2014,,CPDEMO1,1,cdc_seed,,,1
CSRVCLIN,2014,,CSRVCLIN,1,cdc_seed,,,1
CSRVCTL1,2014,,CSRVCTL1,1,cdc_seed,,,1
CSRVDEIN,2014,,CSRVDEIN,1,cdc_seed,,,1
CSRVDOC1,2014,,CSRVDOC1,1,cdc_seed,,,1
CSRVINSR,2014,,CSRVINSR,1,cdc_seed,,,1
CSRVINST,2014,,CSRVINST,1,cdc_seed,,,1
CSRVPAIN,2014,,CSRVPAIN,1,cdc_seed,,,1
CSRVRTRN,2014,,CSRVRTRN,1,cdc_seed,,,1
CSRVSUM,2014,,CSRVSUM,1,cdc_seed,,,1
CSRVTRT1,2014,,CSRVTRT1,1,cdc_seed,,,1
CSTATE,2014,,CSTATE,1,cdc_seed,,,1
CTELENUM,2014,,CTELENUM,1,cdc_seed,,,1
CTELNUM1,2014,,CTELNUM1,1,cdc_seed,,,1
CVDCRHD4,2014,,CVDCRHD4,1,cdc_seed,,,1
CVDINFR4,2014,,CVDINFR4,1,cdc_seed,,,1
CVDSTRK3,2014,,CVDSTRK3,1,cdc_seed,,,1
DECIDE,2014,,DECIDE,1,cdc_seed,,,1
DELAYMED,2014,,DELAYMED,1,cdc_seed,,,1
DIABAGE2,2014,,DIABAGE2,1,cdc_seed,,,1
DIABEDU,2014,,DIABEDU,1,cdc_seed,,,1
DIABETE3,2014,,DIABETE3,1,cdc_seed,,,1
DIABEYE,2014,,DIABEYE,1,cdc_seed,,,1
DIFFALON,2014,,DIFFALON,1,cdc_seed,,,1
DIFFDRES,2014,,DIFFDRES,1,cdc_seed,,,1
DIFFWALK,2014,,DIFFWALK,1,cdc_seed,,,1
DISPCODE,2014,,DISPCODE,1,cdc_seed,,,1
DLYOTHER,2014,,DLYOTHER,1,cdc_seed,,,1
DOCTDIAB,2014,,DOCTDIAB,1,cdc_seed,,,1
DRADVISE,2014,,DRADVISE,1,cdc_seed,,,1
DRNK3GE5,2014,,DRNK3GE5,1,cdc_seed,,,1
DRNKANY5,2014,,DRNKANY5,1,cdc_seed,,,1
DRNKDRI2,2014,,DRNKDRI2,1,cdc_seed,,,1
DROCDY3_,2014,,DROCDY3_,1,cdc_seed,,,1
DRVISITS,2014,,DRVISITS,1,cdc_seed,,,1
EDUCA,2014,,EDUCA,1,cdc_seed,,,1
EMPLOY1,2014,,EMPLOY1,1,cdc_seed,,,1
EMTSUPRT,2014,,EMTSUPRT,1,cdc_seed,,,1
EXERANY2,2014,,EXERANY2,1,cdc_seed,,,1
EYEEXAM,2014,,EYEEXAM,1,cdc_seed,,,1
FALL12MN,2014,,FALL12MN,1,cdc_seed,,,1
FALLINJ2,2014,,FALLINJ2,1,cdc_seed,,,1
FEETCHK,2014,,FEETCHK,1,cdc_seed,,,1
FEETCHK2,2014,,FEETCHK2,1,cdc_seed,,,1
FLSHTMY2,2014,,FLSHTMY2,1,cdc_seed,,,1
FLUSHOT6,2014,,FLUSHOT6,1,cdc_seed,,,1
FMONTH,2014,,FMONTH,1,cdc_seed,,,1
GENHLTH,2014,,GENHLTH,1,cdc_seed,,,1
HADHYST2,2014,,HADHYST2,1,cdc_seed,,,1
HADMAM,2014,,HADMAM,1,cdc_seed,,,1
HADPAP2,2014,,HADPAP2,1,cdc_seed,,,1
HADSGCO1,2014,,HADSGCO1,1,cdc_seed,,,1
HADSIGM3,2014,,HADSIGM3,1,cdc_seed,,,1
HAVARTH3,2014,,HAVARTH3,1,cdc_seed,,,1
HEIGHT3,2014,,HEIGHT3,1,cdc_seed,,,1
HHADULT,2014,,HHADULT,1,cdc_seed,,,1
HIVTST6,2014,,HIVTST6,1,cdc_seed,,,1
HIVTSTD3,2014,,HIVTSTD3,1,cdc_seed,,,1
HLTHCVR1,2014,,HLTHCVR1,1,cdc_seed,,,1
HLTHPLN1,2014,,HLTHPLN1,1,cdc_seed,,,1
HOWLONG,2014,,HOWLONG,1,cdc_seed,,,1
HPLSTTST,2014,,HPLSTTST,1,cdc_seed,,,1
HPVADSHT,2014,,HPVADSHT,1,cdc_seed,,,1
HPVADVC2,2014,,HPVADVC2,1,cdc_seed,,,1
HPVTEST,2014,,HPVTEST,1,cdc_seed,,,1
HTIN4,2014,,HTIN4,1,cdc_seed,,,1
HTM4,2014,,HTM4,1,cdc_seed,,,1
IDATE,2014,,IDATE,1,cdc_seed,,,1
IDAY,2014,,IDAY,1,cdc_seed,,,1
IMFVPLAC,2014,,IMFVPLAC,1,cdc_seed,,,1
IMONTH,2014,,IMONTH,1,cdc_seed,,,1
INCOME2,2014,,INCOME2,1,cdc_seed,,,1
INSULIN,2014,,INSULIN,1,cdc_seed,,,1
INTERNET,2014,,INTERNET,1,cdc_seed,,,1
IYEAR,2014,,IYEAR,1,cdc_seed,,,1
LANDLINE,2014,,LANDLINE,1,cdc_seed,,,1
LASTDEN3,2014,,LASTDEN3,1,cdc_seed,,,1
LASTPAP2,2014,,LASTPAP2,1,cdc_seed,,,1
LASTSIG3,2014,,LASTSIG3,1,cdc_seed,,,1
LASTSMK2,2014,,LASTSMK2,1,cdc_seed,,,1
LENGEXAM,2014,,LENGEXAM,1,cdc_seed,,,1
LONGWTCH,2014,,LONGWTCH,1,cdc_seed,,,1
LSATISFY,2014,,LSATISFY,1,cdc_seed,,,1
LSTBLDS3,2014,,LSTBLDS3,1,cdc_seed,,,1
LSTCOVRG,2014,,LSTCOVRG,1,cdc_seed,,,1
MARITAL,2014,,MARITAL,1,cdc_seed,,,1
MAXDRNKS,2014,,MAXDRNKS,1,cdc_seed,,,1
MEDBILL1,2014,,MEDBILL1,1,cdc_seed,,,1
MEDCOST,2014,,MEDCOST,1,cdc_seed,,,1
MEDICARE,2014,,MEDICARE,1,cdc_seed,,,1
MEDSCOST,2014,,MEDSCOST,1,cdc_seed,,,1
MENTHLTH,2014,,MENTHLTH,1,cdc_seed,,,1
MSCODE,2014,,MSCODE,1,cdc_seed,,,1
NUMADULT,2014,,NUMADULT,1,cdc_seed,,,1
NUMHHOL2,2014,,NUMHHOL2,1,cdc_seed,,,1
NUMMEN,2014,,NUMMEN,1,cdc_seed,,,1
NUMPHON2,2014,,NUMPHON2,1,cdc_seed,,,1
NUMWOMEN,2014,,NUMWOMEN,1,cdc_seed,,,1
PAINACT2,2014,,PAINACT2,1,cdc_seed,,,1
PCPSAAD2,2014,,PCPSAAD2,1,cdc_seed,,,1
PCPSADI1,2014,,PCPSADI1,1,cdc_seed,,,1
PCPSARE1,2014,,PCPSARE1,1,cdc_seed,,,1
PCPSARS1,2014,,PCPSARS1,1,cdc_seed,,,1
PDIABTST,2014,,PDIABTST,1,cdc_seed,,,1
PERSDOC2,2014,,PERSDOC2,1,cdc_seed,,,1
PHYSHLTH,2014,,PHYSHLTH,1,cdc_seed,,,1
PNEUVAC3,2014,,PNEUVAC3,1,cdc_seed,,,1
POORHLTH,2014,,POORHLTH,1,cdc_seed,,,1
PREDIAB1,2014,,PREDIAB1,1,cdc_seed,,,1
PROFEXAM,2014,,PROFEXAM,1,cdc_seed,,,1
PSATEST1,2014,,PSATEST1,1,cdc_seed,,,1
PSATIME,2014,,PSATIME,1,cdc_seed,,,1
PVTRESD1,2014,,PVTRESD1,1,cdc_seed,,,1
PVTRESD2,2014,,PVTRESD2,1,cdc_seed,,,1
QLACTLM2,2014,,QLACTLM2,1,cdc_seed,,,1
QLHLTH2,2014,,QLHLTH2,1,cdc_seed,,,1
QLMENTL2,2014,,QLMENTL2,1,cdc_seed,,,1
QLSTRES2,2014,,QLSTRES2,1,cdc_seed,,,1
QSTLANG,2014,,QSTLANG,1,cdc_seed,,,1
QSTVER,2014,,QSTVER,1,cdc_seed,,,1
RCHISLA1,2014,,RCHISLA1,1,cdc_seed,,,1
RCSBIRTH,2014,,RCSBIRTH,1,cdc_seed,,,1
RCSBRAC1,2014,,RCSBRAC1,1,cdc_seed,,,1
RCSRACE1,2014,,RCSRACE1,1,cdc_seed,,,1
RCSRLTN2,2014,,RCSRLTN2,1,cdc_seed,,,1
RENTHOM1,2014,,RENTHOM1,1,cdc_seed,,,1
RMVTETH3,2014,,RMVTETH3,1,cdc_seed,,,1
RRATWRK2,2014,,RRATWRK2,1,cdc_seed,,,1
RRCLASS2,2014,,RRCLASS2,1,cdc_seed,,,1
RRCOGNT2,2014,,RRCOGNT2,1,cdc_seed,,,1
RREMTSM2,2014,,RREMTSM2,1,cdc_seed,,,1
RRHCARE3,2014,,RRHCARE3,1,cdc_seed,,,1
RRPHYSM2,2014,,RRPHYSM2,1,cdc_seed,,,1
SCNTLPAD,2014,,SCNTLPAD,1,cdc_seed,,,1
SCNTLWK1,2014,,SCNTLWK1,1,cdc_seed,,,1
SCNTMEL1,2014,,SCNTMEL1,1,cdc_seed,,,1
SCNTMNY1,2014,,SCNTMNY1,1,cdc_seed,,,1
SCNTPAID,2014,,SCNTPAID,1,cdc_seed,,,1
SCNTVOT1,2014,,SCNTVOT1,1,cdc_seed,,,1
